gaze_x_median_px,gaze_y_median_px,gaze_azimuth_median_deg,gaze_elevation_median_deg,total_number_of_gaze_coordinates,total_number_of_fixations,fixations_duration_ms_median,fixations_fixation_x_px_median,fixations_fixation_y_px_median,fixations_azimuth_deg_median,fixations_elevation_deg_median,total_number_of_saccades,saccades_duration_ms_median,saccades_amplitude_px_median,saccades_amplitude_deg_median,saccades_mean_velocity_px/s_median,saccades_peak_velocity_px/s_median,total_number_of_blinks,blinks_duration_median_ms,segment_name,total_duration_of_segment_ms,3d_eye_states_timestamp_ns_median,3d_eye_states_pupil_diameter_left_mm_median,3d_eye_states_pupil_diameter_right_mm_median,3d_eye_states_eyeball_center_left_x_mm_median,3d_eye_states_eyeball_center_left_y_mm_median,3d_eye_states_eyeball_center_left_z_mm_median,3d_eye_states_eyeball_center_right_x_mm_median,3d_eye_states_eyeball_center_right_y_mm_median,3d_eye_states_eyeball_center_right_z_mm_median,3d_eye_states_optical_axis_left_x_median,3d_eye_states_optical_axis_left_y_median,3d_eye_states_optical_axis_left_z_median,3d_eye_states_optical_axis_right_x_median,3d_eye_states_optical_axis_right_y_median,3d_eye_states_optical_axis_right_z_median,3d_eye_states_eyelid_angle_top_left_rad_median,3d_eye_states_eyelid_angle_bottom_left_rad_median,3d_eye_states_eyelid_aperture_left_mm_median,3d_eye_states_eyelid_angle_top_right_rad_median,3d_eye_states_eyelid_angle_bottom_right_rad_median,3d_eye_states_eyelid_aperture_right_mm_median,label,recording_id
731.151,306.112,-5.56628423648733,19.716504369369304,133,3,130.0,743.433,563.481,-4.567322675811349,3.1525237417685523,3,25.0,28.49133435529344,1.829467621723657,1133.8283645948218,1300.3089742272025,0,0.0,05_r_pressed,660.621,7147974817.0,3.8364,3.6306,-30.5938,20.0,-42.375,32.4375,20.2812,-41.1875,-0.0449,-0.2967,0.954,-0.0843,-0.306,0.9482,0.6406,-0.2372,9.483,0.7065,-0.2146,10.3209,0,marios_2-fc6654ac
721.668,291.909,-6.245351691091996,20.62343026311843,154,2,438.0,688.983,447.0745,-8.213341078692892,10.633346790225689,1,100.0,331.2787145099987,21.242740983878168,3762.448119429002,6734.0390203337065,0,0.0,06_a_pressed,765.625,7866224817.0,3.7197,3.491,-30.6562,20.0156,-42.5,32.3594,20.32815,-41.1562,-0.0578,-0.3098,0.9492,-0.08445,-0.3181,0.9449,0.6494,-0.2524499999999999,9.8378,0.75315,-0.212,10.664750000000002,0,marios_2-fc6654ac
734.993,600.159,-5.109392077195282,0.782645077221568,93,2,155.0,722.4649999999999,603.1765,-5.918188158139429,0.5874457777648844,2,95.0,64.52760640758619,4.169026879602122,1181.9167396187702,2436.0573995822488,0,0.0,07_c_pressed,460.501,8484225817.0,3.6967,3.5167,-30.4688,19.0,-42.375,32.5312,19.125,-40.625,-0.0688,0.0376,0.9966,-0.1367,0.0278,0.9901,0.2947,-0.5078,8.916,0.3254,-0.4719,8.8263,0,marios_2-fc6654ac
849.559,564.7785,2.301081962621549,3.071566694095924,132,2,267.5,857.7275,570.7475,2.828194559665259,2.6847630865777736,3,30.0,34.331162368193965,2.218406504332857,1175.819566277239,1522.6860378913252,0,0.0,08_k_pressed,655.628,9047225817.0,3.7702,3.716,-30.5,19.1875,-41.7812,32.5312,19.0312,-40.9688,0.0639,0.0034,0.99775,-0.0122,-0.00195,0.9995,0.3582,-0.47655,9.15415,0.3186,-0.4389499999999999,8.317,0,marios_2-fc6654ac
874.7245,570.451,3.9281245123898816,2.702345582085667,42,1,200.0,874.174,571.264,3.891956024591386,2.650083031429107,1,15.0,11.617034207172836,0.7502414759686477,833.290179364305,864.1811409297826,0,0.0,09_i_pressed,205.125,9482605317.0,3.886,3.77205,-30.5625,19.125,-41.7812,32.5156,18.96875,-41.25,0.09165,0.0054,0.9957,0.0317,0.0015,0.99945,0.3667,-0.4988,9.5088,0.30895,-0.4496,8.273299999999999,0,marios_2-fc6654ac
803.167,590.453,-0.7009778073923454,1.4113089598086654,73,1,100.0,860.129,560.817,2.984821228185992,3.3264948159894336,1,35.0,70.0084277736473,4.525327167673097,1981.257483209671,2618.6219969255258,0,0.0,10_n_pressed,360.375,9770475817.0,4.0238,3.829,-30.5,19.1875,-42.125,32.5312,19.1875,-40.9688,0.0268,0.0132,0.9994,-0.0444,0.0063,0.9989,0.3643,-0.4812,9.3114,0.3308,-0.4561,8.6673,0,marios_2-fc6654ac
751.987,562.859,-4.014375378766699,3.19360273447885,49,1,270.0,800.622,591.855,-0.8654912742906715,1.3206646429612394,1,35.0,54.93374309087408,3.55172889742854,1577.7883938680209,2064.982050829636,0,0.0,11_g_pressed,240.249,10075738817.0,4.0422,3.8033,-30.4375,19.1875,-42.1875,32.625,19.3125,-40.8438,-0.0347,-0.0073,0.9992,-0.1048,-0.0161,0.9943,0.3494,-0.4631,8.9059,0.3591,-0.4055,8.3907,0,marios_2-fc6654ac
726.6985,551.7695,-5.784592776400654,3.876117299581327,318,6,160.0,735.7525,554.5595,-5.218725579264243,3.711948194060912,5,90.0,326.6989134224468,21.027306680472662,1707.1803841534802,6033.262263151953,1,170.0,12_2_pressed,1586.379,10994101817.0,3.9503,3.66915,-30.6875,19.07815,-42.875,32.3125,19.3438,-40.875,-0.0481,-0.019,0.95545,-0.10165,-0.0317,0.9542,0.3145,-0.4254,8.22545,0.34495,-0.3906,7.8344,0,marios_2-fc6654ac
875.732,545.328,3.996721805351181,4.3265478711556025,79,0,0.0,0.0,0.0,0.0,0.0,1,65.0,272.62458672571626,17.588167117612354,4266.491486713248,6421.188004977338,0,0.0,13_0_pressed,390.376,11987489817.0,3.5204,3.3973,-30.625,19.0625,-42.0,32.4375,18.875,-41.125,0.0999,-0.0122,0.9949,0.0327,-0.0151,0.9992,0.3677,-0.4519,9.0189,0.2971,-0.4524,8.2455,0,marios_2-fc6654ac
877.657,543.569,4.121141503573705,4.438701505160447,37,1,400.0,875.247,545.389,3.965506210302294,4.32179034048534,1,120.0,195.8454642595041,12.63862973597855,2086.384680394055,6827.236581447313,0,0.0,14_2_pressed,180.25,12277728817.0,3.6747,3.5369,-30.5938,19.25,-42.0,32.4375,19.25,-41.1875,0.1009,-0.0317,0.9938,0.0425,-0.0376,0.9975,0.3967,-0.4304,9.0737,0.3462,-0.4055,8.3545,0,marios_2-fc6654ac
700.291,528.6305,-7.371943311811535,5.39438871749357,104,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,15_5_pressed,515.513,12630604317.0,3.7096,3.5075,-30.5625,19.54685,-42.5156,32.4688,19.6562,-40.5312,-0.08035,-0.062,0.9948,-0.14905,-0.0717,0.9863,0.426,-0.4045499999999999,9.12285,0.43775,-0.3573,8.7421,0,marios_2-fc6654ac
749.2850000000001,303.507,-4.295516421021815,19.9003736695949,1166,12,300.0,707.186,305.047,-7.183025951540335,19.759277828036435,12,52.5,153.79254677059305,9.703964104066,2598.4410031345087,4909.928849594287,0,0.0,16_a_pressed,5830.379,15808479817.0,3.5534,3.4101,-30.5625,19.875,-42.4375,32.4688,20.0312,-41.4375,-0.0209,-0.2883,0.9549,-0.068,-0.2958,0.9522,0.65015,-0.25965,9.9159,0.6382,-0.2434,9.6126,0,marios_2-fc6654ac
603.815,581.205,-13.578714513976784,1.9888912629546176,147,3,175.0,605.624,577.693,-13.464518060626988,2.2138335164009324,2,40.0,142.8985780179986,9.219872342100125,2693.1303619927976,3929.264096554732,0,0.0,17_P_pressed,730.616,19093981817.0,3.649,3.2117,-30.625,19.0312,-43.25,32.375,19.125,-39.5938,-0.2108,0.0024,0.9775,-0.2658,-0.0083,0.9637,0.3335,-0.4585,8.6455,0.3301,-0.4243,8.3022,0,marios_2-fc6654ac
721.683,540.013,-5.985634908737064,4.66135063650307,407,5,200.0,736.431,588.881,-5.211070300743519,1.5130692615032142,6,87.5,202.9508998286096,13.080490750581523,2491.586673778405,4868.773196382681,1,245.0,18_$_pressed,2031.876,20480232817.0,3.5828,3.4303,-30.6562,19.375,-42.8438,32.3438,19.5,-40.8125,-0.0579,-0.0376,0.9872,-0.1294,-0.0483,0.9785,0.3809,-0.4268,8.8471,0.3906,-0.3748,8.3715,0,marios_2-fc6654ac
741.5074999999999,606.8765000000001,-4.86253564969274,0.348900178833454,232,4,225.0,738.6295,576.938,-5.078614704082709,2.2769133647208326,4,77.5,280.9535519365238,18.087403869682756,3180.818815249503,6716.86169688894,0,0.0,19_n_pressed,1156.001,22079233317.0,3.5994,3.4625,-30.5625,19.07815,-42.6562,32.4688,19.1875,-40.9375,-0.0325,0.0132,0.95585,-0.1041,0.0054,0.94995,0.31165,-0.4816,8.76785,0.29395,-0.437,8.3161,0,marios_2-fc6654ac
710.9995,575.593,-6.662958447976678,2.366300727134868,140,1,170.0,754.962,916.627,-3.96681728057317,-19.613223834083403,1,205.0,346.1576734526929,22.287581610024592,2379.74569487584,8195.190061857606,1,210.0,20_F_pressed,695.625,23010108817.0,3.5736,3.4248000000000003,-30.5,19.0938,-42.375,32.5156,19.0938,-40.5625,-0.061,0.0121999999999999,0.99725,-0.1392,0.0029,0.9888,0.313,-0.4656,8.590900000000001,0.322,-0.411,8.10365,0,marios_2-fc6654ac
778.011,550.338,-2.388803541731326,3.997302871081053,273,3,325.0,714.253,560.94,-6.7046602779669495,3.3186585811058342,3,75.0,281.4058326054108,18.095229472256428,2391.756449491519,5966.987057383183,0,0.0,21_-_pressed,1361.251,24043617817.0,3.5204,3.366,-30.6875,19.0938,-42.625,32.3125,19.0938,-41.2812,0.0458,-0.0122,0.9587,-0.075,-0.0161,0.9532,0.3914,-0.446,9.1273,0.3169,-0.4175,8.1336,0,marios_2-fc6654ac
810.0715,750.9525000000001,-0.2604662302964145,-8.964172065457886,228,3,140.0,758.037,897.657,-3.7423128508357713,-18.39744600126426,3,175.0,341.08487038472754,22.01327071199628,2080.384946687569,6454.720180018309,1,175.0,22_k_pressed,1136.001,25297241317.0,3.5911,3.5120500000000003,-30.625,18.7812,-42.625,32.4062,18.75,-41.0,0.0465,0.1815999999999999,0.97785,-0.04915,0.17345,0.9819,-0.0250999999999999,-0.5999000000000001,7.961600000000001,-0.0277499999999999,-0.5722499999999999,7.61705,0,marios_2-fc6654ac
699.456,590.626,-7.406457644055499,1.3936482398464554,99,3,185.0,700.296,588.177,-7.352104531121577,1.5539297062570587,3,20.0,19.8578459937332,1.2811471735378837,994.702549148148,1056.6165999844222,0,0.0,23_c_pressed,490.5,26115493817.0,3.6196,3.4432,-30.4375,19.0938,-42.4688,32.5625,19.125,-40.6562,-0.0902,0.02,0.995,-0.1628,0.0093,0.9866,0.311,-0.4756,8.6137,0.334,-0.4165,8.2283,0,marios_2-fc6654ac
799.7135000000001,641.6030000000001,-0.9647185426534874,-1.8929618128904404,218,3,90.0,792.498,596.186,-1.451823805521559,1.037040412499851,3,265.0,343.4711860449472,22.103445495468584,1899.5060609491368,6789.308286614571,1,200.0,24_0_pressed,1086.001,26908741817.0,3.67285,3.4588,-30.6875,18.9062,-42.45315,32.3438,18.875,-41.0312,0.0599,0.07805,0.9892,-0.0475,0.07415,0.98465,0.09845,-0.4861,8.2786,0.0540999999999999,-0.4695,7.52035,0,marios_2-fc6654ac
834.81,560.69,1.3928810100394031,3.300306210026643,490,6,332.5,852.9590000000001,572.787,2.530780658062801,2.528684265876868,5,35.0,57.85552449979395,3.73512301488344,1713.86740745248,2163.605541364044,0,0.0,25_!_pressed,2447.258,28680361817.0,3.7197,3.5286,-30.625,19.0938,-42.3594,32.375,19.1875,-41.0625,0.097,-0.0024,0.98615,-0.0146,-0.0073,0.98595,0.35435,-0.47145,8.8428,0.3153,-0.4314,8.31875,0,marios_2-fc6654ac
764.008,625.71,-3.233118730286553,-0.8686192720928467,199,2,90.0,820.3405,923.225,0.4212882987498225,-20.051366739825543,3,115.0,19.872029202588703,1.2705419996344562,1028.839875830285,1152.9683289851102,1,215.0,26_v_pressed,990.882,30404488817.0,3.5295,3.4064,-30.75,18.9375,-42.4375,32.3125,18.9375,-40.9375,-0.0103,0.0415,0.9975,-0.0766,0.0327,0.9903,0.1855,-0.5044,8.5457,0.1378,-0.4556,7.4913,0,marios_2-fc6654ac
790.251,582.043,-1.591404002300986,1.9553094857570128,397,7,125.0,764.836,588.231,-3.285831356825364,1.5533960095404793,7,120.0,98.44527817160431,6.363220734007157,2270.592693630288,3291.905496185925,1,205.0,27_L_pressed,1981.876,31895738817.0,3.5736,3.4193,-30.75,19.0,-42.5625,32.2812,19.0312,-41.0625,0.0376,0.02,0.964,-0.0609,0.0132,0.9638,0.2925,-0.4929,8.6295,0.2866,-0.4468,8.0393,0,marios_2-fc6654ac
688.444,549.6495,-8.127511787803213,4.035788124950803,200,2,503.0,774.255,551.3019999999999,-2.5743956642690087,3.934193307336515,2,70.0,296.0684167770943,19.07849253235803,4248.525753727979,7594.025124138998,0,0.0,28_r_pressed,995.876,33389616317.0,3.5525,3.3734,-30.4688,19.25,-42.67185,32.5312,19.4375,-40.5625,-0.1154,-0.0317,0.9919,-0.17625,-0.0425,0.98195,0.3314,-0.4338499999999999,8.43975,0.3723499999999999,-0.3823,8.201799999999999,0,marios_2-fc6654ac
740.6324999999999,528.1225,-4.762554615940882,5.413334199054095,660,10,180.0,718.3025,526.8185,-6.207748885696507,5.485238280610406,10,37.5,43.805436571095896,2.829328079058331,1222.5535834263892,2083.195582945094,1,190.0,29_%_pressed,3297.994,35541619317.0,3.68295,3.4873,-30.625,19.3438,-42.7812,32.375,19.4375,-40.6875,-0.0268,-0.0552,0.98865,-0.09295,-0.0668,0.9776,0.37375,-0.4277499999999999,8.6321,0.3904,-0.3677,8.339849999999998,0,marios_2-fc6654ac
804.735,578.392,-0.629982827733387,2.190101863357093,572,10,190.0,796.014,546.429,-1.165523497404947,4.2306764514497175,10,52.5,131.51711645676693,8.488656020905285,2155.4609810138154,3826.365982553323,1,220.0,30_qm_pressed,2857.751,38624493317.0,3.6306,3.4239,-30.6562,19.0938,-42.75,32.375,19.2188,-41.0312,0.0383499999999999,0.0117,0.9867,-0.0502,0.00585,0.9787,0.32435,-0.4745,8.6082,0.2956499999999999,-0.4085499999999999,8.066600000000001,0,marios_2-fc6654ac
671.523,326.862,-9.581594168797348,18.355001911452376,433,3,616.0,693.986,320.209,-8.055046089800861,18.782919365511653,2,30.0,46.12735816311381,2.922892168801279,1573.5487956374573,2043.515395530717,0,0.0,31_submit_pressed,2161.881,41139369817.0,3.5185,3.2356,-30.875,19.9375,-43.1562,32.125,20.4375,-40.875,-0.1167,-0.2837,0.9491,-0.1387,-0.2939,0.942,0.6348,-0.2419,9.6799,0.7065,-0.203,10.0862,0,marios_2-fc6654ac
711.8145,607.3415,-6.698914735889385,0.3176864869921854,390,5,215.0,708.796,601.155,-6.8016376809259,0.7172254670812231,6,57.5,180.42925114406947,11.632895420396151,2823.636544986497,4351.190874333961,0,0.0,01_E_pressed,1946.763,3619239831.0,3.46065,3.2411,-30.5938,19.0,-42.625,32.4062,19.125,-40.6875,-0.07735,0.0415,0.9929,-0.1366,0.0308,0.9844,0.29235,-0.4963,8.81195,0.3021,-0.4331,8.42935,0,marios_3-6d292281
705.119,390.595,-7.205419958860458,14.260964741131732,114,1,425.0,786.037,642.117,-1.8091226821592008,-1.9306414379713843,1,70.0,311.18241955257304,20.07095543286944,4515.648365724711,7157.669479514483,0,0.0,02_y_pressed,565.505,4880375831.0,3.6967,3.42755,-30.6562,19.625,-42.6875,32.3594,19.8594,-41.1875,-0.0601,-0.21465,0.9732,-0.09675,-0.22515,0.968,0.5451999999999999,-0.2799,9.1045,0.5466500000000001,-0.2748,9.1214,0,marios_3-6d292281
704.1569999999999,356.959,-7.291378646457423,16.4340505577581,34,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,03_e_pressed,165.251,5250753831.0,3.68385,3.3908500000000004,-30.6875,19.8125,-42.6875,32.3125,20.1562,-41.125,-0.0761,-0.24315,0.96665,-0.1024,-0.2526,0.9617,0.5845,-0.24605,9.14885,0.63695,-0.2404,9.6786,0,marios_3-6d292281
719.9905,607.211,-6.078183592697205,0.32694488951924,252,4,320.0,721.2275,608.3745,-5.99826714396298,0.2514194061424096,3,30.0,39.46592268660663,2.551200062266701,1269.582060598431,1745.3589054016952,0,0.0,04_T_pressed,1256.145,5966383831.0,3.7629,3.536,-30.5938,18.9375,-42.6094,32.4375,19.0938,-40.9688,-0.0676,0.0478,0.9952,-0.1142,0.0381,0.98935,0.2827,-0.519,8.8917,0.29735,-0.47365,8.68695,0,marios_3-6d292281
707.17,327.851,-7.142097489553748,18.300243201157933,81,0,0.0,0.0,0.0,0.0,0.0,1,115.0,278.5387458125284,17.93664515615102,2866.315577127312,6557.250175305701,0,0.0,05_r_pressed,400.378,6799640831.0,3.796,3.5314,-30.8125,19.8438,-42.875,32.1875,20.0625,-41.2188,-0.0701,-0.262,0.9626,-0.1102,-0.2724,0.956,0.5991,-0.2512,9.3484,0.6182,-0.2372,9.5721,0,marios_3-6d292281
686.58,659.309,-8.281496345740695,-3.0277619902437327,190,3,155.0,663.452,653.949,-9.738124293302564,-2.676218251633928,3,35.0,53.12854213300374,3.4239532748523995,1537.3016069526227,1990.7846179744383,0,0.0,06_a_pressed,945.882,7477772331.0,3.7408,3.4487,-30.5938,18.7812,-42.6875,32.4062,18.9375,-40.5,-0.1002,0.08875,0.98465,-0.1783,0.0766,0.9699,0.2681,-0.54415,9.1378,0.24545,-0.52295,8.6131,0,marios_3-6d292281
830.7555,630.0625,1.083109160671171,-1.1510187162689642,88,1,390.0,688.464,670.735,-8.12527406946949,-3.7673886980075935,1,50.0,158.26254721205365,10.226448809535864,3185.2116398030425,5050.771381649343,0,0.0,07_c_pressed,435.379,8173527831.0,3.6903,3.5507,-30.4375,18.9062,-42.0625,32.625,18.9062,-41.1875,0.0404,0.0693,0.9963,-0.0336,0.0634,0.9975,0.25465,-0.55105,8.87655,0.2234,-0.5376,8.4239,0,marios_3-6d292281
853.833,618.292,2.5749428141796256,-0.3894479699975928,41,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,08_k_pressed,200.252,8496284831.0,3.5957,3.6324,-30.5,19.0625,-41.8125,32.5312,18.9375,-41.0,0.0697,0.0454,0.9963,-0.0024,0.0395,0.9991,0.3103,-0.5195,9.1437,0.2352,-0.4968,8.0993,0,marios_3-6d292281
792.8,662.694,-1.3729273853932558,-3.2612936863597044,45,1,575.0,842.72,624.343,1.8566678155932883,-0.7808912294741082,1,40.0,90.79569529605725,5.869207948129641,2275.956891624371,3023.812838261936,0,0.0,09_i_pressed,220.121,8711531831.0,3.682,3.6196,-30.5625,18.7812,-42.2188,32.5,18.875,-41.125,0.0131,0.0844,0.9959,-0.0442,0.0776,0.9959,0.2681,-0.5542,9.1146,0.2294,-0.5479,8.4935,0,marios_3-6d292281
783.219,657.419,-1.9931361715731255,-2.920342594318893,76,1,375.0,786.47,663.858,-1.782400328076457,-3.336619309170981,1,10.0,8.12351344773358,0.5251058090165229,839.3289313317418,868.9882674053061,0,0.0,10_n_pressed,375.389,9014288331.0,3.7445,3.6232,-30.57815,18.7188,-42.375,32.4688,18.7812,-41.1094,-0.0131,0.08925,0.9958,-0.05885,0.08145,0.99485,0.2614499999999999,-0.5661499999999999,9.09345,0.24045,-0.55835,8.77945,0,marios_3-6d292281
717.727,310.638,-6.492585709879101,19.40497698905084,43,1,140.0,768.089,641.783,-2.969955835733725,-1.9083863284421425,1,140.0,349.6975518203234,22.54448413780669,2942.267478722423,5984.904511952221,0,0.0,11_g_pressed,210.252,9312036831.0,3.7225,3.5424,-30.75,19.8125,-42.875,32.2812,20.0,-41.2812,-0.0524,-0.2799,0.9555,-0.1091,-0.2911,0.9491,0.4153,-0.2488,9.0865,0.4165,-0.2214,8.9186,0,marios_3-6d292281
714.172,582.768,-6.689665165710235,1.8942008403691744,263,3,155.0,653.83,580.536,-10.354278240094576,2.040440044245889,3,70.0,238.70705906371649,15.41658171693989,2546.949618160434,5577.55877946432,0,0.0,12_2_pressed,1311.136,10077793831.0,3.829,3.5461,-30.6875,19.0,-42.875,32.3125,19.1875,-41.0,-0.0455,0.02,0.9635,-0.0974,0.0073,0.9582,0.3257,-0.4412,8.6515,0.3357,-0.4141,8.2953,0,marios_3-6d292281
873.6825,580.7539999999999,3.858838932699467,2.033474770096768,40,1,245.0,869.557,578.496,3.5927074009686075,2.183084581974217,1,50.0,200.88535079488528,12.976641959354438,4040.0959500910176,6577.735895402311,0,0.0,13_0_pressed,195.257,10835927331.0,3.67195,3.5837,-30.6562,18.96875,-41.8125,32.3906,18.8906,-41.0625,0.10325,0.0293,0.9935,0.02,0.0239,0.99895,0.3208999999999999,-0.5126999999999999,9.27135,0.29045,-0.43955,8.15315,0,marios_3-6d292281
676.2325000000001,578.0935,-8.907217613786292,2.20074196949463,30,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,14_2_pressed,145.123,11011114331.0,3.85105,3.5828,-30.29685,19.3125,-42.8906,32.70315,19.3594,-40.875,-0.131,-0.0054,0.9914,-0.1805999999999999,-0.0171,0.98315,0.3279,-0.4199,8.219899999999999,0.3804,-0.3921,8.3992,0,marios_3-6d292281
719.7,573.992,-6.10116985385234,2.4659307455317623,87,2,272.5,700.3025,576.581,-7.35330164877296,2.301771493404889,1,30.0,36.67435224759157,2.367923244772391,1282.098601923384,1478.629664000439,0,0.0,15_5_pressed,430.379,11303928831.0,3.8658,3.6618,-30.3438,19.0938,-42.3125,32.6875,19.125,-40.9062,-0.0619,0.0132,0.9978,-0.1368,0.0054,0.9902,0.3247,-0.4724,8.8046,0.3484,-0.4089,8.2902,0,marios_3-6d292281
721.231,338.311,-6.191794926799656,17.67046036575532,985,11,245.0,722.057,337.159,-6.1642948093001975,17.75393261844515,12,47.5,143.4593289510936,9.094323503299416,3004.085954684798,4722.140963433052,0,0.0,16_a_pressed,4929.668,13986326831.0,3.4726,3.2558,-30.6875,19.8125,-42.75,32.2812,20.0625,-41.1875,-0.0451,-0.2602,0.9631,-0.0862,-0.2677,0.9597,0.6191,-0.2683,9.6618,0.6396,-0.2472,9.708,0,marios_3-6d292281
816.706,581.275,0.1750459046501059,2.00254006185382,143,3,160.0,860.539,581.514,3.0096089716823355,1.986839581486956,3,65.0,247.77344637576743,16.00039557134614,3815.20866046202,6161.231459094719,0,0.0,17_P_pressed,710.636,16813976831.0,3.5057,3.3605,-30.6562,19.0312,-42.3438,32.3438,19.0938,-41.1875,0.0306,0.02,0.9905,-0.0401,0.0132,0.9959,0.3315,-0.48,9.0345,0.3171,-0.4275,8.261,0,marios_3-6d292281
693.8575,565.0705,-7.853961325242672,3.0428972909457306,414,5,225.0,705.096,568.881,-7.061961903121313,2.7835999271996514,5,50.0,91.91908954377324,5.911554671727755,2081.861071066933,3307.082655667921,1,205.0,18_$_pressed,2066.893,18207738831.0,3.536,3.3495,-30.625,19.0938,-43.0,32.375,19.2188,-40.6562,-0.08785,-0.0122,0.9814,-0.15785,-0.023,0.9722,0.3109,-0.4470499999999999,8.406099999999999,0.348,-0.39295,8.247250000000001,0,marios_3-6d292281
748.877,635.039,-4.399893316459991,-1.473053866602645,282,5,120.0,718.413,560.936,-6.411858689053408,3.308663307959068,5,85.0,184.1925829282649,11.851987007105,1933.711826443432,5117.103887225518,1,200.0,19_n_pressed,1411.262,19949384331.0,3.4726,3.3329,-30.79685,18.875,-43.0,32.2188,18.8906,-41.1562,-0.00325,0.062,0.9687,-0.08555,0.0551,0.9639,0.21195,-0.51465,8.25995,0.17335,-0.4874,7.6,0,marios_3-6d292281
725.905,576.3720000000001,-5.69960415154999,2.3165354978116444,90,2,242.5,746.5175,584.7925,-4.365093926988057,1.7750124828048552,1,35.0,40.98308285840973,2.649504950363363,1210.701606597671,1481.5478179928264,0,0.0,20_F_pressed,445.382,20885266331.0,3.50655,3.30265,-30.3438,19.0938,-42.29685,32.6875,19.1875,-40.875,-0.0619,0.0161,0.9978,-0.13195,0.0073,0.991,0.3037499999999999,-0.48585,8.672699999999999,0.34475,-0.4154,8.29365,0,marios_3-6d292281
787.942,562.208,-1.719657730187914,3.234008144710605,287,5,145.0,862.207,554.136,3.1177531574439628,3.750536684214132,5,30.0,41.27259524410262,2.665179269599589,1379.598301914726,1658.205384517579,0,0.0,21_-_pressed,1431.266,21828653831.0,3.4505,3.3403,-30.75,18.875,-42.625,32.25,18.7812,-41.3125,0.049,0.0181,0.9576,-0.0694,0.0151,0.9536,0.3425,-0.4968,9.1234,0.2737,-0.4529,7.9488,0,marios_3-6d292281
785.3530000000001,896.8125,-1.919716936740932,-18.33336059118157,218,2,107.5,758.3525,932.0645,-3.7548730330424727,-20.604302170694133,3,240.0,376.92437130400606,24.31943896556854,2222.3028935991806,7948.029986896276,1,205.0,22_k_pressed,1086.001,23092283831.0,3.4597,3.3256,-30.7812,18.7344,-42.625,32.25,18.7812,-40.9375,0.0468,0.31025,0.94895,-0.0769499999999999,0.3042,0.94525,-0.1086999999999999,-0.75735,7.88325,-0.1144,-0.73855,7.3102,0,marios_3-6d292281
715.739,609.9755,-6.352816810492259,0.1481618012863353,126,2,392.5,784.1195,593.9455,-1.9313982706837212,1.1846762550629988,2,65.0,238.13028123533792,15.334716923767658,3598.3809110116454,6432.837026202353,0,0.0,23_c_pressed,625.631,23953166831.0,3.5433000000000003,3.43675,-30.5938,18.9062,-42.5625,32.4375,19.0,-40.6875,-0.0638499999999999,0.0522,0.9959,-0.1395,0.0415,0.98825,0.29225,-0.52515,8.88975,0.2987499999999999,-0.449,8.2196,0,marios_3-6d292281
839.1315,788.6234999999999,1.6366426136707468,-11.390294079934687,232,2,120.0,762.4255,928.009,-3.476676158448967,-20.345956769496222,2,262.5,192.0562287501645,12.360218830710622,1904.682827862881,6175.605582828255,1,250.0,24_0_pressed,1156.141,24848921831.0,3.4248000000000003,3.3394,-30.7812,18.6094,-42.6875,32.25,18.7188,-41.1562,0.08115,0.225,0.9616,-0.01415,0.2245499999999999,0.9683,-0.1117,-0.55125,7.96345,-0.07535,-0.5224500000000001,7.18775,0,marios_3-6d292281
582.3824999999999,568.4504999999999,-14.9629596964266,2.803981011249725,212,2,373.0,735.2935,564.3585,-5.087773654930704,3.0780451113209004,2,47.5,154.63431680458055,9.975290361059216,2536.94772651815,3701.926220742882,0,0.0,25_!_pressed,1055.882,25960056831.0,3.7923,3.2962,-30.7812,19.0938,-43.5,32.1562,19.3906,-39.6562,-0.22605,-0.019,0.97365,-0.2825,-0.0337,0.9585,0.3302,-0.4297,8.35685,0.3433,-0.3893,8.05385,0,marios_3-6d292281
746.824,677.293,-4.391455412817458,-4.204255406365438,269,3,130.0,785.356,924.571,-1.9395040732360929,-20.137425684296737,3,190.0,299.50995488780904,19.285883112487795,2097.9398379138192,6473.577581797842,1,200.0,26_v_pressed,1341.262,27163566831.0,3.5883,3.3513,-30.6875,18.7812,-43.0,32.2812,19.0,-40.9688,-0.0336,0.0824,0.9744,-0.1125,0.0717,0.9617,-0.0082,-0.5464,7.9305,-0.0142,-0.502,7.1717,0,marios_3-6d292281
852.086,589.932,2.462394290101446,1.4444110447961391,162,3,310.0,855.828,596.324,2.7043767783222488,1.0302869994494352,3,45.0,123.45710906006532,7.979120090091385,2772.9022528327328,4088.587705706655,0,0.0,27_L_pressed,805.755,28242078331.0,3.671,3.6049,-30.5938,18.9062,-42.125,32.4375,19.0,-41.125,0.0702,0.0386,0.9956,-0.01125,0.0327,0.9986,0.3047,-0.51195,9.0843,0.2787,-0.44455,8.02725,0,marios_3-6d292281
