timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm]
15315593951,3.5093,3.513,-30.4375,15.9375,-40.875,32.5938,17.0312,-40.125,-0.0102,0.0473,0.9988,-0.1463,0.0386,0.9885,0.312,-0.4749,8.642,0.3237,-0.4348,8.3232
15320583951,3.4744,3.5204,-30.625,16.0938,-40.875,32.4375,17.0625,-40.3125,-0.0015,0.0366,0.9993,-0.1203,0.0298,0.9923,0.3345,-0.4604,8.7287,0.3259,-0.4199,8.1813
15325583951,3.4836,3.5314,-30.6875,15.9688,-41.125,32.375,17.0312,-40.5,-0.0054,0.0415,0.9991,-0.1115,0.0347,0.9932,0.3257,-0.4861,8.919,0.3223,-0.4243,8.1899
15330583951,3.5038,3.5185,-30.5,16.2812,-41.0,32.5312,17.2188,-40.125,-0.0122,0.0249,0.9996,-0.1416,0.0181,0.9898,0.3455,-0.446,8.689,0.3362,-0.418,8.2729
15335583951,3.5479,3.5093,-30.5938,15.9688,-41.2188,32.4375,17.0,-39.9688,-0.0239,0.0464,0.9986,-0.1415,0.0376,0.9892,0.3252,-0.4705,8.7383,0.304,-0.4312,8.064
15340583951,3.524,3.4946,-30.6562,16.0938,-41.0625,32.375,17.1875,-39.9688,-0.0122,0.0376,0.9992,-0.1309,0.0298,0.9909,0.3333,-0.46,8.7097,0.3237,-0.4058,7.9993
15345583951,3.5847,3.5387,-30.5938,16.2188,-41.1875,32.4688,17.25,-40.5,-0.0181,0.0268,0.9995,-0.1154,0.019,0.9931,0.3511,-0.4551,8.8523,0.3491,-0.4097,8.3236
15350583951,3.5057,3.4763,-30.8125,16.0,-40.9375,32.2188,17.0625,-40.0,0.0083,0.0454,0.9989,-0.1222,0.0376,0.9918,0.3308,-0.4829,8.9401,0.3135,-0.418,8.022
15355583951,3.4873,3.5167,-30.625,16.1875,-41.0312,32.4062,17.2188,-40.125,-0.0015,0.0298,0.9996,-0.1251,0.0229,0.9919,0.3433,-0.4592,8.8122,0.3416,-0.4077,8.2181
15360583951,3.4579,3.4965,-30.6875,16.2188,-40.8438,32.3125,17.1875,-39.9375,0.0024,0.0337,0.9994,-0.128,0.0268,0.9914,0.3391,-0.4636,8.8155,0.3374,-0.407,8.164
15365583951,3.4928,3.4322,-30.5938,15.9062,-41.0625,32.4688,17.0,-40.0938,-0.0151,0.0512,0.9986,-0.1308,0.0444,0.9904,0.3228,-0.4895,8.9251,0.3154,-0.4255,8.128
15370586951,3.592,3.6526,-30.75,15.9688,-41.3125,32.3125,17.0,-40.4688,-0.0161,0.0444,0.9989,-0.1047,0.0366,0.9938,0.3372,-0.4829,9.0103,0.322,-0.4292,8.2417
15375591951,3.5975,3.5645,-30.6562,16.0938,-41.25,32.375,17.1875,-40.125,-0.021,0.0337,0.9992,-0.128,0.0249,0.9915,0.344,-0.4675,8.9133,0.3401,-0.4124,8.2536
15380588951,3.4983,3.5718,-30.6562,16.2188,-40.9375,32.4062,17.2188,-40.2812,-0.0044,0.0259,0.9997,-0.129,0.019,0.9915,0.3428,-0.4504,8.7085,0.3535,-0.4045,8.3152
15385583951,3.4946,3.5663,-30.75,16.0625,-41.3438,32.25,17.2188,-40.0312,-0.0151,0.0327,0.9994,-0.1222,0.0249,0.9922,0.3486,-0.4604,8.8854,0.332,-0.4092,8.1291
15390584951,3.5112,3.5001,-30.4375,16.2188,-40.9062,32.5938,17.1562,-40.125,-0.0259,0.0317,0.9992,-0.1445,0.0249,0.9892,0.3384,-0.4656,8.8293,0.3416,-0.4236,8.395
15395584951,3.6232,3.5938,-30.625,16.1875,-41.125,32.4375,17.25,-40.375,-0.0181,0.0278,0.9994,-0.1145,0.019,0.9932,0.3467,-0.4661,8.9267,0.3552,-0.4001,8.2852
15400584951,3.5571,3.5938,-30.6875,16.25,-41.2188,32.375,17.25,-40.2812,-0.0181,0.0259,0.9995,-0.1184,0.0161,0.9928,0.3601,-0.4556,8.9578,0.3506,-0.4077,8.3181
15405590951,3.5277,3.6067,-30.6562,16.1875,-40.9375,32.4062,17.2188,-40.1875,-0.0015,0.0259,0.9997,-0.1222,0.019,0.9923,0.3489,-0.4668,8.9592,0.3462,-0.4172,8.3755
15410584951,3.5369,3.6159,-30.9062,16.125,-41.0625,32.1562,17.3125,-39.9688,0.0093,0.0308,0.9995,-0.1077,0.0239,0.9939,0.3406,-0.4692,8.8947,0.3452,-0.3994,8.1662
15415584951,3.5442,3.5847,-30.7812,16.0938,-41.0938,32.25,17.1562,-40.125,-0.0073,0.0376,0.9993,-0.1222,0.0298,0.9921,0.3506,-0.4773,9.0959,0.3252,-0.4121,8.0862
15420584951,3.5755,3.5847,-30.625,16.125,-41.0625,32.4375,17.1562,-40.0312,-0.0161,0.0337,0.9993,-0.1358,0.0259,0.9904,0.3416,-0.4731,8.9493,0.3369,-0.4165,8.2647
15425584951,3.5479,3.5681,-30.6562,16.2188,-41.1875,32.4062,17.2188,-40.3438,-0.0181,0.0308,0.9994,-0.1203,0.0239,0.9925,0.3574,-0.4761,9.1579,0.356,-0.4104,8.4075
15430584951,3.513,3.5387,-30.625,16.0938,-40.875,32.4375,17.1562,-40.0,-0.0132,0.0386,0.9992,-0.1367,0.0308,0.9901,0.3391,-0.4805,9.0045,0.3354,-0.4141,8.2213
15435588951,3.5075,3.4854,-30.5,16.0,-40.9688,32.5312,17.125,-39.9375,-0.0239,0.0454,0.9987,-0.1396,0.0366,0.9895,0.321,-0.4824,8.8267,0.3315,-0.4248,8.2979
15440585951,3.5093,3.5387,-30.6562,16.25,-40.875,32.375,17.3125,-40.0,-0.0044,0.0308,0.9995,-0.1329,0.0229,0.9909,0.3513,-0.4656,8.9725,0.3489,-0.4009,8.2231
15445584951,3.5663,3.4836,-30.6875,16.2188,-41.0,32.3125,17.25,-39.75,-0.0103,0.0298,0.9995,-0.1396,0.0229,0.9899,0.3491,-0.4763,9.0687,0.335,-0.4087,8.156
15450709951,3.5883,3.5277,-30.625,16.125,-41.0312,32.4375,17.1875,-40.125,-0.019,0.0366,0.9991,-0.1309,0.0288,0.991,0.3398,-0.4707,8.903,0.3479,-0.4143,8.3618
15455717951,3.5204,3.4983,-30.6875,16.1875,-41.0,32.3125,17.1562,-39.875,-0.0083,0.0386,0.9992,-0.129,0.0308,0.9912,0.3455,-0.48,9.0692,0.3284,-0.4111,8.1104
15460709951,3.4542,3.57,-30.625,16.4062,-40.5,32.4375,17.375,-40.1875,0.0112,0.0181,0.9998,-0.1222,0.0112,0.9924,0.3557,-0.4524,8.8736,0.363,-0.4043,8.418
15465709951,3.5075,3.5277,-30.6562,16.4062,-41.0625,32.375,17.4375,-40.0,-0.0132,0.02,0.9997,-0.1339,0.0132,0.9909,0.3779,-0.4392,8.9726,0.3677,-0.3921,8.3336
15470709951,3.5681,3.5534,-30.75,16.2812,-41.0312,32.2812,17.25,-40.125,-0.0044,0.0249,0.9997,-0.1203,0.0171,0.9926,0.3601,-0.4705,9.1247,0.3472,-0.4087,8.2911
15475713951,3.456,3.5314,-30.75,16.375,-41.0,32.2812,17.3125,-40.3125,-0.0024,0.0239,0.9997,-0.1077,0.0161,0.9941,0.3667,-0.4575,9.0528,0.3638,-0.4087,8.4751
15480709951,3.4854,3.5057,-30.625,16.2812,-40.9062,32.4375,17.2188,-40.0938,-0.0122,0.0288,0.9995,-0.128,0.021,0.9915,0.3513,-0.4636,8.9507,0.3445,-0.4128,8.3076
15485709951,3.5975,3.5791,-30.625,16.2188,-41.0312,32.4375,17.25,-40.125,-0.0161,0.0308,0.9994,-0.1329,0.0239,0.9908,0.3545,-0.4717,9.0761,0.3572,-0.4016,8.3232
15490709951,3.5847,3.6012,-30.75,16.1875,-41.1562,32.3125,17.25,-40.0,-0.0122,0.0288,0.9995,-0.1309,0.021,0.9912,0.3652,-0.4663,9.135,0.3501,-0.4075,8.31
15495710951,3.5791,3.5314,-30.4688,16.0625,-41.0,32.5625,17.0312,-39.875,-0.0259,0.0483,0.9985,-0.1492,0.0395,0.988,0.3257,-0.4824,8.8779,0.3176,-0.4424,8.3404
15500715951,3.5865,3.5736,-30.7812,16.2812,-41.375,32.25,17.3125,-40.0938,-0.019,0.02,0.9996,-0.1145,0.0112,0.9934,0.3811,-0.4688,9.3385,0.3433,-0.4026,8.1799
15505710951,3.5589,3.5589,-30.75,16.2812,-41.0,32.2812,17.3125,-40.0,-0.0015,0.0259,0.9997,-0.1251,0.0181,0.992,0.3657,-0.4543,9.0064,0.3484,-0.3975,8.1796
15510710951,3.5755,3.6269,-30.75,16.0938,-41.0938,32.3125,17.125,-40.125,-0.0122,0.0415,0.9991,-0.128,0.0327,0.9912,0.3477,-0.4861,9.1621,0.3357,-0.4236,8.3301
15515710951,3.5883,3.5645,-30.625,16.0,-41.0,32.4375,17.0312,-40.0625,-0.0161,0.0444,0.9989,-0.1357,0.0376,0.99,0.3269,-0.4905,8.9819,0.3271,-0.4231,8.2302
15520710951,3.5204,3.4946,-30.9062,15.9375,-41.25,32.125,17.0312,-39.6875,-0.0015,0.0532,0.9986,-0.1231,0.0454,0.9914,0.3467,-0.4919,9.2171,0.2991,-0.4275,7.9693
15525710951,3.5791,3.5626,-30.4688,15.9688,-41.0,32.5625,17.0,-40.0,-0.0259,0.0483,0.9985,-0.1473,0.0405,0.9883,0.3235,-0.5049,9.1062,0.3264,-0.436,8.3665
15530710951,3.57,3.5167,-30.7812,15.875,-41.0938,32.25,17.0312,-40.0312,0.0044,0.0512,0.9987,-0.1066,0.0454,0.9933,0.3301,-0.4976,9.0966,0.3103,-0.4255,8.0714
15535710951,3.5204,3.5957,-30.7812,15.9062,-40.8125,32.25,17.0,-40.125,0.0288,0.0512,0.9983,-0.094,0.0454,0.9945,0.3108,-0.501,8.922,0.3037,-0.4224,7.9633
15540710951,3.5093,3.5828,-30.625,15.8125,-40.875,32.4375,16.9062,-40.125,0.0268,0.0493,0.9984,-0.0775,0.0425,0.9961,0.3057,-0.5,8.8545,0.2864,-0.4236,7.7858
15545710951,3.5093,3.5369,-30.5938,15.875,-40.6562,32.4375,16.8125,-40.375,0.0502,0.0444,0.9978,-0.0639,0.0386,0.9972,0.2974,-0.4919,8.6723,0.2903,-0.4255,7.8506
15550710951,3.456,3.6747,-30.625,16.1875,-40.375,32.4375,17.0,-40.7188,0.0775,0.021,0.9968,-0.0376,0.0171,0.9991,0.3167,-0.4412,8.3159,0.3047,-0.373,7.4254
15555710951,3.5314,3.5994,-30.6875,16.0,-40.4375,32.375,16.9375,-40.7188,0.0765,0.0317,0.9966,-0.0376,0.0278,0.9989,0.3184,-0.4529,8.4659,0.3015,-0.3853,7.5259
15560710951,3.5718,3.5938,-30.625,15.9062,-40.375,32.4375,16.8438,-40.6562,0.0707,0.0356,0.9969,-0.0395,0.0317,0.9987,0.302,-0.4587,8.3509,0.3074,-0.3989,7.7426
15565710951,3.5112,3.5975,-30.75,16.3125,-40.4375,32.3125,17.3125,-40.5,0.0776,0.0005,0.997,-0.0483,-0.0024,0.9988,0.3445,-0.4155,8.3376,0.3577,-0.3535,7.7946
15570710951,3.5902,3.66,-30.7812,15.9062,-40.625,32.2812,16.8438,-40.625,0.0697,0.0386,0.9968,-0.0366,0.0347,0.9987,0.3225,-0.4685,8.6867,0.3079,-0.3943,7.6964
15575710951,3.5332,3.6784,-30.5,15.9688,-40.3438,32.5625,16.8438,-40.7812,0.0561,0.0356,0.9978,-0.0454,0.0308,0.9985,0.3191,-0.458,8.5313,0.3325,-0.3945,7.9715
15580710951,3.5185,3.671,-30.7812,16.0938,-40.3125,32.25,17.0312,-40.6875,0.0824,0.0259,0.9963,-0.0259,0.022,0.9994,0.3354,-0.4575,8.7067,0.3425,-0.3877,8.0062
15585719951,3.5057,3.6912,-30.5938,15.9688,-40.25,32.4688,16.8125,-40.8125,0.0707,0.0395,0.9967,-0.0405,0.0356,0.9985,0.3159,-0.4717,8.6495,0.3362,-0.4028,8.1043
15590836951,3.5442,3.7078,-30.625,16.125,-40.375,32.4375,17.0312,-40.8438,0.0736,0.022,0.997,-0.0288,0.0171,0.9994,0.3293,-0.4541,8.6009,0.3442,-0.3796,7.9356
15595836951,3.5498,3.6453,-30.5625,16.0625,-40.4375,32.5312,17.0,-40.8438,0.0581,0.0229,0.998,-0.0405,0.0161,0.999,0.3406,-0.4543,8.7279,0.3398,-0.3853,7.9494
15600836951,3.5406,3.6876,-30.8125,16.0,-40.5,32.2188,17.0,-40.6875,0.0766,0.0249,0.9968,-0.0239,0.02,0.9995,0.3367,-0.4641,8.794,0.3325,-0.3926,7.9497
15605836951,3.5608,3.6857,-30.6562,15.9688,-40.3125,32.4062,16.7188,-40.7812,0.0775,0.0376,0.9963,-0.0268,0.0337,0.9991,0.3137,-0.4688,8.5924,0.3137,-0.4165,8.0084
15610836951,3.5479,3.7316,-30.8125,16.0625,-40.5,32.25,17.125,-40.75,0.0795,0.021,0.9966,-0.0161,0.0161,0.9997,0.3384,-0.46,8.7664,0.3435,-0.3748,7.8733
15615845951,3.5516,3.6655,-30.6875,15.9688,-40.625,32.375,16.9062,-40.6875,0.0629,0.0308,0.9975,-0.0298,0.0249,0.9992,0.3164,-0.4761,8.7042,0.3301,-0.4048,8.0586
15620842951,3.6122,3.7133,-30.9375,15.9688,-40.5625,32.125,16.875,-40.4375,0.0804,0.0327,0.9962,-0.0229,0.0278,0.9993,0.3345,-0.4688,8.8217,0.3181,-0.3955,7.8232
15625836951,3.4726,3.6967,-30.6875,16.0625,-40.375,32.3438,17.0,-40.75,0.0697,0.0229,0.9973,-0.0298,0.0171,0.9994,0.332,-0.4607,8.7044,0.3218,-0.3921,7.8256
15630836951,3.5295,3.6986,-30.6875,16.0625,-40.1875,32.3438,17.0,-40.6875,0.0824,0.0268,0.9962,-0.0317,0.022,0.9993,0.3345,-0.4617,8.7423,0.3206,-0.3918,7.8094
15635836951,3.5534,3.6747,-30.9375,15.9062,-40.5625,32.125,16.9062,-40.7812,0.0833,0.0347,0.9959,-0.0103,0.0308,0.9995,0.334,-0.4819,8.9642,0.3198,-0.3982,7.8719
15640839951,3.57,3.6949,-30.75,16.0,-40.375,32.3125,16.8125,-40.5,0.0736,0.0366,0.9966,-0.0405,0.0317,0.9987,0.3301,-0.4729,8.8196,0.3191,-0.4067,7.9589
15645836951,3.5938,3.6453,-30.6875,16.125,-40.75,32.3438,17.1562,-40.5,0.0639,0.0161,0.9978,-0.0405,0.0102,0.9991,0.3459,-0.46,8.8502,0.342,-0.3801,7.9167
15650836951,3.5167,3.671,-30.6562,15.875,-40.3438,32.4062,16.8125,-40.4375,0.0726,0.0415,0.9965,-0.0424,0.0376,0.9984,0.3005,-0.4839,8.6168,0.3154,-0.4255,8.128
15655838951,3.5369,3.6618,-30.6875,16.0625,-40.3125,32.3438,16.9062,-40.625,0.0775,0.0298,0.9965,-0.0395,0.0249,0.9989,0.3257,-0.4705,8.7437,0.324,-0.4231,8.1951
15660836951,3.5112,3.6398,-30.7812,15.9688,-40.4375,32.2812,17.0,-40.625,0.0814,0.0347,0.9961,-0.0317,0.0308,0.999,0.3269,-0.4695,8.7462,0.3347,-0.4001,8.0582
15665837951,3.5994,3.6986,-30.9375,16.25,-40.5,32.125,17.1875,-40.5938,0.0883,0.0132,0.996,-0.019,0.0083,0.9998,0.3716,-0.4587,9.1206,0.3557,-0.3777,8.041
15670848951,3.5553,3.7169,-30.9375,16.0625,-40.4688,32.125,17.0,-40.375,0.0882,0.0288,0.9957,-0.0317,0.0249,0.9992,0.3389,-0.4673,8.8539,0.3188,-0.3875,7.7417
15675836951,3.5828,3.7463,-30.9062,16.2188,-40.5,32.1562,17.1875,-40.5625,0.0814,0.0112,0.9966,-0.0259,0.0054,0.9997,0.3667,-0.4556,9.0309,0.3655,-0.394,8.331
15680836951,3.5755,3.6931,-30.6875,15.9688,-40.4375,32.375,16.875,-40.5938,0.0707,0.0347,0.9969,-0.0347,0.0278,0.999,0.323,-0.4756,8.7715,0.3416,-0.408,8.2208
15685836951,3.5277,3.7243,-30.875,16.0625,-40.1875,32.2188,17.0,-40.6875,0.0911,0.0278,0.9954,-0.0229,0.0229,0.9995,0.3198,-0.4617,8.5804,0.3423,-0.3916,8.0469
15690837951,3.5295,3.7133,-30.75,16.2188,-40.125,32.3125,17.0625,-40.5938,0.0863,0.0171,0.9961,-0.0239,0.0122,0.9996,0.3408,-0.4568,8.7579,0.3357,-0.3877,7.9306
15695836951,3.5204,3.671,-30.9062,15.9688,-40.1875,32.1875,16.8438,-40.7812,0.095,0.0405,0.9947,-0.0181,0.0356,0.9992,0.3201,-0.4868,8.8652,0.3157,-0.4216,8.0871
15700837951,3.5406,3.6949,-30.625,15.9375,-40.25,32.4375,16.8125,-40.625,0.0707,0.0386,0.9968,-0.0405,0.0347,0.9986,0.3098,-0.4819,8.6972,0.313,-0.4243,8.0874
15705836951,3.5479,3.66,-30.9375,15.875,-40.3125,32.125,16.8438,-40.5,0.0901,0.0434,0.995,-0.0259,0.0376,0.999,0.3103,-0.4929,8.826,0.3093,-0.4175,7.9708
15710837951,3.5975,3.7353,-30.5938,16.3125,-40.3125,32.4688,17.25,-40.9375,0.0717,0.0024,0.9974,-0.0337,-0.0024,0.9994,0.3403,-0.4441,8.6105,0.3701,-0.387,8.3037
15715837951,3.5167,3.6196,-30.75,16.0,-40.1562,32.3125,16.8438,-40.4375,0.0804,0.0298,0.9963,-0.0483,0.0268,0.9985,0.3228,-0.4731,8.7414,0.3091,-0.4221,8.0198
15720966951,3.5663,3.6324,-30.5625,15.875,-40.1875,32.5,16.8125,-40.5,0.0629,0.0434,0.9971,-0.0532,0.0376,0.9979,0.2932,-0.4912,8.6183,0.3289,-0.4204,8.2192
15725962951,3.5571,3.6857,-30.625,16.0,-40.5625,32.4375,17.0625,-40.5625,0.059,0.021,0.998,-0.0512,0.0161,0.9986,0.3218,-0.4763,8.7662,0.3611,-0.386,8.1927
15730962951,3.5608,3.7225,-30.6875,15.9688,-40.3125,32.3125,16.875,-40.5,0.0775,0.0327,0.9965,-0.0425,0.0288,0.9987,0.3157,-0.4751,8.6851,0.3242,-0.4187,8.1488
15735962951,3.5387,3.6673,-30.6562,16.0938,-40.0625,32.4062,17.0,-40.4375,0.0804,0.0298,0.9963,-0.0512,0.0249,0.9984,0.3267,-0.4644,8.6861,0.3403,-0.4082,8.21
15740969951,3.5369,3.6839,-30.625,16.1875,-40.2812,32.4062,16.9375,-40.6562,0.0727,0.022,0.9971,-0.0444,0.0161,0.9989,0.3369,-0.4592,8.742,0.3347,-0.4124,8.1941
15745966951,3.524,3.6857,-30.6875,16.0,-40.375,32.375,16.9375,-40.6875,0.0688,0.0288,0.9972,-0.0259,0.0239,0.9994,0.3125,-0.4768,8.6693,0.3325,-0.3943,7.9687
15750962951,3.5424,3.7041,-30.75,15.7812,-40.3125,32.3125,16.6875,-40.6875,0.0833,0.0551,0.995,-0.0346,0.0493,0.9982,0.2957,-0.4968,8.7084,0.3145,-0.416,8.011
15755962951,3.5975,3.682,-30.6875,15.9688,-40.5,32.375,17.0,-40.5,0.0678,0.0347,0.9971,-0.0425,0.0298,0.9987,0.3252,-0.4695,8.7273,0.3403,-0.4141,8.2753
15760962951,3.5387,3.6931,-30.75,16.0,-40.3125,32.3125,16.9062,-40.5,0.0795,0.0308,0.9964,-0.0366,0.0259,0.999,0.3254,-0.4712,8.7492,0.3206,-0.4199,8.122
15765962951,3.5075,3.7114,-30.5938,16.125,-40.125,32.4688,17.0625,-40.5,0.0756,0.02,0.9969,-0.061,0.0151,0.998,0.3123,-0.4641,8.5242,0.3474,-0.4031,8.2313
15770962951,3.5167,3.6894,-30.5625,16.25,-40.3125,32.5312,17.1562,-40.5,0.0581,0.0142,0.9982,-0.0591,0.0083,0.9982,0.3247,-0.448,8.4814,0.3572,-0.4128,8.4482
15775962951,3.5314,3.6196,-30.5625,16.1875,-40.125,32.5312,17.125,-40.5625,0.0688,0.022,0.9974,-0.0551,0.0181,0.9983,0.325,-0.4536,8.5469,0.3677,-0.3955,8.3717
15780962951,3.5295,3.6949,-30.625,15.9375,-40.1875,32.4375,16.9375,-40.6562,0.0746,0.0337,0.9966,-0.0425,0.0288,0.9987,0.3113,-0.4807,8.6996,0.3367,-0.4192,8.2919
15785963951,3.5791,3.7151,-30.6562,15.9688,-40.4375,32.375,16.875,-40.375,0.061,0.0356,0.9975,-0.058,0.0308,0.9978,0.3098,-0.4829,8.7081,0.3159,-0.4343,8.2315
15790962951,3.57,3.6122,-30.75,16.0625,-40.3125,32.3125,17.0312,-40.3125,0.0795,0.0298,0.9964,-0.0551,0.0259,0.9981,0.3257,-0.4785,8.8341,0.3357,-0.406,8.1342
15795963951,3.5259,3.6269,-30.6875,15.875,-40.375,32.3438,16.75,-40.5312,0.0726,0.0444,0.9964,-0.0444,0.0395,0.9982,0.3032,-0.4907,8.7232,0.3105,-0.4417,8.254
15800963951,3.5424,3.7225,-30.875,16.0625,-40.4375,32.2188,17.125,-40.5625,0.0834,0.019,0.9963,-0.0288,0.0132,0.9995,0.3325,-0.4705,8.8192,0.3496,-0.3933,8.147
15805963951,3.5847,3.682,-30.9062,15.9375,-40.75,32.1562,16.9375,-40.2812,0.0668,0.0356,0.9971,-0.0395,0.0308,0.9987,0.3235,-0.4863,8.8975,0.3127,-0.4038,7.8562
15810962951,3.4799,3.6894,-30.7812,16.2188,-40.125,32.2812,17.0312,-40.625,0.0834,0.02,0.9963,-0.0298,0.0142,0.9995,0.3416,-0.4541,8.7359,0.3469,-0.4136,8.3428
15815963951,3.513,3.6986,-30.6562,16.0,-40.0938,32.4062,16.875,-40.6875,0.0785,0.0386,0.9962,-0.0337,0.0337,0.9989,0.3071,-0.4724,8.5607,0.3301,-0.4167,8.1918
15820963951,3.5516,3.5938,-30.6875,16.0625,-40.1875,32.375,17.0312,-40.375,0.0785,0.0308,0.9964,-0.0551,0.0268,0.9981,0.3225,-0.4712,8.7168,0.3291,-0.4131,8.1402
15825963951,3.5167,3.6453,-30.625,16.0938,-40.25,32.4375,17.0,-40.625,0.0697,0.0259,0.9972,-0.0503,0.022,0.9985,0.3181,-0.4663,8.6135,0.3499,-0.3965,8.185
15830963951,3.4891,3.7169,-30.6875,15.7812,-40.375,32.3125,16.6875,-40.3125,0.0667,0.0551,0.9962,-0.0512,0.0483,0.9975,0.2959,-0.5005,8.7523,0.2944,-0.4443,8.1063
15835963951,3.5295,3.6177,-30.75,16.0625,-40.375,32.2812,17.0625,-40.125,0.0746,0.0239,0.9969,-0.059,0.0181,0.9981,0.3486,-0.4761,9.0605,0.3315,-0.3984,8.0041
15840963951,3.5865,3.7427,-30.6562,16.1875,-40.5,32.375,17.0312,-40.4688,0.059,0.022,0.998,-0.0532,0.0161,0.9985,0.3606,-0.4551,8.9578,0.3484,-0.4175,8.4026
15845965951,3.5424,3.6196,-30.6562,15.875,-40.375,32.375,16.875,-40.125,0.0668,0.0434,0.9968,-0.0687,0.0376,0.9969,0.3032,-0.4907,8.7232,0.3213,-0.4275,8.2145
15850963951,3.4689,3.5718,-30.7812,16.2188,-40.0625,32.25,17.1562,-40.3438,0.0892,0.0239,0.9957,-0.0483,0.02,0.9986,0.3484,-0.4631,8.9127,0.3472,-0.4036,8.234
15855965951,3.5148,3.6324,-30.5938,15.9375,-40.4375,32.4688,17.0,-40.625,0.059,0.0366,0.9976,-0.0532,0.0327,0.998,0.3159,-0.4768,8.707,0.3425,-0.4055,8.2044
15861088951,3.5608,3.6177,-30.875,16.0625,-40.5,32.1875,17.125,-40.3438,0.0658,0.022,0.9976,-0.0444,0.0161,0.9989,0.3486,-0.4736,9.0331,0.335,-0.4087,8.156
15866088951,3.5755,3.6049,-30.5938,16.0,-40.625,32.4375,16.875,-40.3125,0.0502,0.0356,0.9981,-0.0639,0.0308,0.9975,0.3279,-0.4836,8.9159,0.3228,-0.4241,8.1925
15871088951,3.5332,3.6967,-30.625,16.0625,-40.3125,32.4375,16.9375,-40.5625,0.0639,0.0317,0.9975,-0.0512,0.0268,0.9983,0.3391,-0.4844,9.0483,0.3191,-0.4348,8.272
15876093951,3.5479,3.5828,-30.8125,16.0,-40.5,32.25,17.0625,-40.1562,0.0688,0.0308,0.9972,-0.0551,0.0259,0.9981,0.3281,-0.4824,8.9049,0.3279,-0.4128,8.124
15881088951,3.5516,3.7023,-30.6562,16.1875,-40.25,32.375,17.1562,-40.4375,0.0736,0.021,0.9971,-0.0551,0.0161,0.9983,0.3489,-0.4631,8.9182,0.3445,-0.3992,8.1554
15886101951,3.5369,3.603,-30.7812,16.0625,-40.3125,32.2812,16.9375,-40.3438,0.0717,0.0298,0.997,-0.0503,0.0249,0.9984,0.3423,-0.4744,8.9711,0.3218,-0.4248,8.1899
15891088951,3.5259,3.5332,-30.875,16.0,-40.3125,32.2188,17.0312,-40.3125,0.0804,0.0317,0.9963,-0.0454,0.0278,0.9986,0.3301,-0.4836,8.9402,0.3335,-0.4143,8.2024
15896088951,3.4763,3.6545,-30.5938,15.9062,-39.9062,32.4688,16.9062,-40.625,0.0843,0.0454,0.9954,-0.0532,0.0405,0.9978,0.2998,-0.4895,8.6718,0.334,-0.418,8.2486
15901088951,3.5791,3.6435,-30.75,15.9688,-40.4375,32.3125,17.0312,-40.3438,0.0668,0.0356,0.9971,-0.0512,0.0308,0.9982,0.3403,-0.4819,9.0344,0.3274,-0.4143,8.1349
15906097951,3.5332,3.649,-30.6875,15.9062,-40.4688,32.375,16.9062,-40.4375,0.059,0.0386,0.9975,-0.0532,0.0347,0.998,0.3242,-0.4929,8.9797,0.3191,-0.4329,8.2502
15911095951,3.5295,3.6269,-30.75,16.0,-40.1875,32.3125,17.0,-40.3125,0.0775,0.0298,0.9965,-0.0561,0.0249,0.9981,0.3289,-0.4836,8.9267,0.3213,-0.4204,8.1355
15916089951,3.4983,3.6526,-30.625,16.0625,-40.25,32.4375,17.0,-40.5,0.0668,0.0347,0.9972,-0.0581,0.0298,0.9979,0.3333,-0.4807,8.9424,0.3223,-0.4175,8.1136
15921088951,3.5828,3.6747,-30.625,16.0,-40.4688,32.4375,17.0312,-40.375,0.058,0.0327,0.9978,-0.0512,0.0268,0.9983,0.3296,-0.4805,8.8992,0.3105,-0.4255,8.0741
15926089951,3.5865,3.6967,-30.5625,15.7812,-40.5,32.5,16.75,-40.3438,0.0473,0.0522,0.9975,-0.0697,0.0454,0.9965,0.2896,-0.5107,8.7978,0.3086,-0.4443,8.2625
15931089951,3.5351,3.6435,-30.75,15.9375,-40.1875,32.2812,16.9062,-40.375,0.0804,0.0415,0.9959,-0.0483,0.0376,0.9981,0.3091,-0.4856,8.7302,0.3113,-0.4153,7.9678
15936089951,3.5479,3.6894,-30.5625,16.0,-40.25,32.5,16.8125,-40.5625,0.0619,0.0386,0.9973,-0.0561,0.0347,0.9978,0.3198,-0.4839,8.8296,0.3008,-0.4292,8.0072
15941098951,3.5608,3.6398,-30.6875,15.9688,-40.4375,32.3438,17.0,-40.25,0.0678,0.0347,0.9971,-0.0658,0.0298,0.9974,0.3188,-0.4849,8.8298,0.3247,-0.4197,8.1651
15946089951,3.5461,3.6049,-30.5,16.0625,-40.1562,32.5312,16.9062,-40.375,0.0697,0.0337,0.997,-0.0697,0.0308,0.9971,0.3169,-0.4761,8.7096,0.3235,-0.4368,8.3424
